"","Species","Extent","X_round","Y_round","Occurrence"
"19113","Selaginella.selaginoides","Hochschwab",4709150,2738250,1
"19114","Selaginella.selaginoides","Alps",4713350,2738250,1
"19115","Selaginella.selaginoides","Alps",4714050,2738250,1
"19116","Selaginella.selaginoides","Alps",4714250,2738250,1
"19117","Selaginella.selaginoides","Alps",4715650,2738250,1
"19118","Selaginella.selaginoides","Hochschwab",4708750,2738350,1
"19119","Selaginella.selaginoides","Hochschwab",4709850,2738350,1
"19120","Selaginella.selaginoides","Alps",4711650,2738350,1
"19121","Selaginella.selaginoides","Alps",4711950,2738350,1
"19122","Selaginella.selaginoides","Alps",4714350,2738350,1
"19123","Selaginella.selaginoides","Hochschwab",4709750,2738450,1
"19124","Selaginella.selaginoides","Alps",4714350,2738450,1
"19125","Selaginella.selaginoides","Alps",4714750,2738550,1
"19126","Selaginella.selaginoides","Alps",4701450,2738650,1
"19127","Selaginella.selaginoides","Alps",4715150,2738650,1
"19128","Selaginella.selaginoides","Alps",4701650,2738750,1
"19129","Selaginella.selaginoides","Alps",4709850,2738750,1
"19130","Selaginella.selaginoides","Alps",4714950,2738750,1
"19131","Selaginella.selaginoides","Alps",4715150,2738750,1
"19132","Selaginella.selaginoides","Alps",4715250,2738750,1
"19133","Selaginella.selaginoides","Alps",4715450,2738750,1
"19134","Selaginella.selaginoides","Alps",4716950,2738750,1
"19135","Selaginella.selaginoides","Alps",4701450,2738850,1
"19136","Selaginella.selaginoides","Alps",4701550,2738850,1
"19137","Selaginella.selaginoides","Alps",4715350,2738850,1
"19138","Selaginella.selaginoides","Alps",4716650,2738850,1
"19139","Selaginella.selaginoides","Alps",4714050,2738950,1
"19140","Selaginella.selaginoides","Alps",4709450,2739050,1
"19141","Selaginella.selaginoides","Alps",4716550,2739050,1
"19142","Selaginella.selaginoides","Alps",4714150,2739250,1
"19143","Selaginella.selaginoides","Alps",4709950,2739350,1
"19144","Selaginella.selaginoides","Alps",4716550,2739350,1
"19145","Selaginella.selaginoides","Alps",4717150,2739450,1
"19146","Selaginella.selaginoides","Alps",4710150,2739550,1
"19147","Selaginella.selaginoides","Alps",4709850,2739650,1
"19148","Selaginella.selaginoides","Alps",4546850,2739750,1
"19149","Selaginella.selaginoides","Alps",4564150,2740450,1
"19150","Selaginella.selaginoides","Alps",4609150,2741550,1
"19151","Selaginella.selaginoides","Alps",4679550,2742150,1
"19152","Selaginella.selaginoides","Alps",4618250,2742650,1
"19153","Selaginella.selaginoides","Alps",4712950,2742850,1
"19154","Selaginella.selaginoides","Alps",4713950,2743350,1
"19155","Selaginella.selaginoides","Alps",4712850,2743450,1
"19156","Selaginella.selaginoides","Alps",4714850,2743550,1
"19157","Selaginella.selaginoides","Alps",4715950,2743850,1
"19158","Selaginella.selaginoides","Alps",4712250,2744150,1
"19159","Selaginella.selaginoides","Alps",4716050,2744950,1
"19160","Selaginella.selaginoides","Alps",4624950,2745250,1
"19161","Selaginella.selaginoides","Alps",4624850,2745650,1
"19162","Selaginella.selaginoides","Alps",4741950,2745750,1
"19163","Selaginella.selaginoides","Alps",4690250,2746050,1
"19164","Selaginella.selaginoides","Alps",4578150,2746250,1
"19165","Selaginella.selaginoides","Alps",4748050,2746750,1
"19166","Selaginella.selaginoides","Alps",4741750,2747050,1
"19167","Selaginella.selaginoides","Alps",4749150,2747050,1
"19168","Selaginella.selaginoides","Alps",4741650,2747150,1
"19169","Selaginella.selaginoides","Alps",4748650,2747150,1
"19170","Selaginella.selaginoides","Alps",4748850,2747150,1
"19171","Selaginella.selaginoides","Alps",4748950,2747150,1
"19172","Selaginella.selaginoides","Alps",4741650,2747250,1
"19173","Selaginella.selaginoides","Alps",4747850,2747250,1
"19174","Selaginella.selaginoides","Alps",4741750,2747350,1
"19175","Selaginella.selaginoides","Alps",4748250,2747350,1
"19176","Selaginella.selaginoides","Alps",4748850,2747350,1
"19177","Selaginella.selaginoides","Alps",4749250,2747350,1
"19178","Selaginella.selaginoides","Alps",4738550,2747450,1
"19179","Selaginella.selaginoides","Alps",4748750,2747450,1
"19180","Selaginella.selaginoides","Alps",4739350,2747650,1
"19181","Selaginella.selaginoides","Alps",4738550,2747750,1
"19182","Selaginella.selaginoides","Alps",4747350,2747850,1
"19183","Selaginella.selaginoides","Alps",4748350,2747850,1
"19184","Selaginella.selaginoides","Alps",4749050,2747850,1
"19185","Selaginella.selaginoides","Alps",4749550,2747950,1
"19186","Selaginella.selaginoides","Alps",4743550,2748050,1
"19187","Selaginella.selaginoides","Alps",4749450,2748050,1
"19188","Selaginella.selaginoides","Alps",4749650,2748050,1
"19189","Selaginella.selaginoides","Alps",4749250,2748250,1
"19190","Selaginella.selaginoides","Alps",4739250,2748350,1
"19191","Selaginella.selaginoides","Alps",4747750,2748350,1
"19192","Selaginella.selaginoides","Alps",4740150,2748450,1
"19193","Selaginella.selaginoides","Alps",4742050,2748450,1
"19194","Selaginella.selaginoides","Alps",4739250,2748550,1
"19195","Selaginella.selaginoides","Alps",4741850,2748550,1
"19196","Selaginella.selaginoides","Alps",4741950,2748550,1
"19197","Selaginella.selaginoides","Alps",4749250,2748550,1
"19198","Selaginella.selaginoides","Alps",4749750,2748550,1
"19199","Selaginella.selaginoides","Alps",4737750,2748650,1
"19200","Selaginella.selaginoides","Alps",4749750,2748650,1
"19201","Selaginella.selaginoides","Alps",4749250,2748750,1
"19202","Selaginella.selaginoides","Alps",4739050,2748850,1
"19203","Selaginella.selaginoides","Alps",4743950,2749150,1
"19204","Selaginella.selaginoides","Alps",4744050,2749150,1
"19205","Selaginella.selaginoides","Alps",4742250,2749250,1
"19206","Selaginella.selaginoides","Alps",4743950,2749250,1
"19207","Selaginella.selaginoides","Alps",4744150,2749350,1
"19208","Selaginella.selaginoides","Alps",4596650,2749450,1
"19209","Selaginella.selaginoides","Alps",4749750,2749450,1
"19210","Selaginella.selaginoides","Alps",4750050,2749450,1
"19211","Selaginella.selaginoides","Alps",4743850,2749550,1
"19212","Selaginella.selaginoides","Alps",4751750,2749650,1
"19213","Selaginella.selaginoides","Alps",4743250,2749750,1
"19214","Selaginella.selaginoides","Alps",4744050,2749750,1
"19215","Selaginella.selaginoides","Alps",4748750,2749750,1
"19216","Selaginella.selaginoides","Alps",4749750,2749750,1
"19217","Selaginella.selaginoides","Alps",4743250,2749850,1
"19218","Selaginella.selaginoides","Alps",4748750,2749850,1
"19219","Selaginella.selaginoides","Alps",4749350,2749850,1
"19220","Selaginella.selaginoides","Alps",4739250,2750250,1
"19221","Selaginella.selaginoides","Alps",4743450,2750250,1
"19222","Selaginella.selaginoides","Alps",4740150,2750450,1
"19223","Selaginella.selaginoides","Alps",4749850,2750450,1
"19224","Selaginella.selaginoides","Alps",4753250,2750550,1
"19225","Selaginella.selaginoides","Alps",4737450,2750650,1
"19226","Selaginella.selaginoides","Alps",4752050,2750650,1
"19227","Selaginella.selaginoides","Alps",4752150,2750650,1
"19228","Selaginella.selaginoides","Alps",4753950,2750650,1
"19229","Selaginella.selaginoides","Alps",4750350,2750750,1
"19230","Selaginella.selaginoides","Alps",4750350,2750850,1
"19231","Selaginella.selaginoides","Alps",4753750,2750850,1
"19232","Selaginella.selaginoides","Alps",4753850,2750850,1
"19233","Selaginella.selaginoides","Alps",4749150,2750950,1
"19234","Selaginella.selaginoides","Alps",4752250,2750950,1
"19235","Selaginella.selaginoides","Alps",4752550,2751050,1
"19236","Selaginella.selaginoides","Alps",4750050,2751150,1
"19237","Selaginella.selaginoides","Alps",4644350,2751650,1
"19238","Selaginella.selaginoides","Alps",4606450,2751750,1
"19239","Selaginella.selaginoides","Alps",4748350,2751850,1
"19240","Selaginella.selaginoides","Alps",4750250,2752150,1
"19241","Selaginella.selaginoides","Alps",4757050,2755850,1
"19242","Selaginella.selaginoides","Alps",4757950,2755850,1
"19243","Selaginella.selaginoides","Alps",4758050,2755850,1
"19244","Selaginella.selaginoides","Alps",4755650,2755950,1
"19245","Selaginella.selaginoides","Alps",4756950,2756050,1
"19246","Selaginella.selaginoides","Alps",4757050,2756150,1
"19247","Selaginella.selaginoides","Alps",4756950,2756350,1
"19248","Selaginella.selaginoides","Alps",4756150,2756650,1
"19249","Selaginella.selaginoides","Alps",4755950,2756950,1
"19250","Selaginella.selaginoides","Alps",4755650,2757150,1
"19251","Selaginella.selaginoides","Alps",4755650,2757250,1
"19252","Selaginella.selaginoides","Alps",4754250,2757450,1
"19253","Selaginella.selaginoides","Alps",4755750,2757450,1
"19254","Selaginella.selaginoides","Alps",4755650,2757550,1
"19255","Selaginella.selaginoides","Alps",4755850,2757550,1
"19256","Selaginella.selaginoides","Alps",4756250,2757650,1
"19257","Selaginella.selaginoides","Alps",4755750,2757750,1
"19258","Selaginella.selaginoides","Alps",4755850,2757750,1
"19259","Selaginella.selaginoides","Alps",4711850,2757850,1
"19260","Selaginella.selaginoides","Alps",4714050,2758050,1
"19261","Selaginella.selaginoides","Alps",4716950,2762750,1
"19262","Selaginella.selaginoides","Alps",4717050,2762750,1
"19263","Selaginella.selaginoides","Alps",4717050,2762850,1
"19264","Selaginella.selaginoides","Alps",4577350,2772450,1
"19265","Selaginella.selaginoides","Schrankogel",4403150,2658650,1
"19266","Selaginella.selaginoides","Schrankogel",4403050,2658650,1
"19267","Selaginella.selaginoides","Schrankogel",4403150,2658750,1
"19268","Selaginella.selaginoides","Schrankogel",4403350,2658250,1
"19269","Selaginella.selaginoides","Schrankogel",4403050,2658750,1
"19270","Selaginella.selaginoides","Schrankogel",4400750,2661150,1
"19271","Selaginella.selaginoides","Schrankogel",4403250,2659050,1
"19272","Selaginella.selaginoides","Schrankogel",4403250,2658950,1
"19273","Selaginella.selaginoides","Schrankogel",4403450,2658850,1
"19274","Selaginella.selaginoides","Schrankogel",4403350,2658550,1
"19275","Selaginella.selaginoides","Schrankogel",4403050,2659550,1
"19276","Selaginella.selaginoides","Schrankogel",4403150,2658250,1
"19277","Selaginella.selaginoides","Schrankogel",4403050,2658850,1
"19278","Selaginella.selaginoides","Schrankogel",4402850,2659450,1
"19279","Selaginella.selaginoides","Schrankogel",4403150,2658150,1
"19280","Selaginella.selaginoides","Schrankogel",4402950,2658750,1
"19281","Selaginella.selaginoides","Schrankogel",4403650,2658250,1
"19282","Selaginella.selaginoides","Schrankogel",4403150,2659350,1
"19283","Selaginella.selaginoides","Schrankogel",4403050,2659350,1
"19284","Selaginella.selaginoides","Schrankogel",4403450,2658750,1
"19285","Selaginella.selaginoides","Schrankogel",4404450,2657850,1
"19286","Selaginella.selaginoides","Schrankogel",4402850,2658750,1
"19287","Selaginella.selaginoides","Schrankogel",4403250,2659250,1
"19288","Selaginella.selaginoides","Schrankogel",4403450,2658450,1
"19289","Selaginella.selaginoides","Schrankogel",4403150,2658850,1
"19290","Selaginella.selaginoides","Schrankogel",4403250,2659950,1
"19291","Selaginella.selaginoides","Schrankogel",4402950,2659850,1
"19292","Selaginella.selaginoides","Schrankogel",4403550,2658650,1
"19293","Selaginella.selaginoides","Schrankogel",4403350,2658950,1
"19294","Selaginella.selaginoides","Schrankogel",4402950,2659650,1
"19295","Selaginella.selaginoides","Schrankogel",4403150,2659050,1
"19296","Selaginella.selaginoides","Schrankogel",4403250,2659750,1
"19297","Selaginella.selaginoides","Schrankogel",4403250,2659150,1
"19298","Selaginella.selaginoides","Schrankogel",4404350,2658750,1
"19299","Selaginella.selaginoides","Schrankogel",4403350,2659250,1
"19300","Selaginella.selaginoides","Schrankogel",4403250,2658050,1
"19301","Selaginella.selaginoides","Schrankogel",4403550,2658150,1
"19302","Selaginella.selaginoides","Schrankogel",4403550,2658450,1
"19303","Selaginella.selaginoides","Schrankogel",4403850,2658650,1
"19304","Selaginella.selaginoides","Schrankogel",4403750,2658550,1
"19305","Selaginella.selaginoides","Schrankogel",4403150,2658550,1
"19306","Selaginella.selaginoides","Schrankogel",4402850,2659850,1
"19307","Selaginella.selaginoides","Schrankogel",4403150,2658950,1
"19308","Selaginella.selaginoides","Schrankogel",4403250,2658750,1
"19309","Selaginella.selaginoides","Schrankogel",4403050,2659850,1
"19310","Selaginella.selaginoides","Schrankogel",4403150,2659950,1
"19311","Selaginella.selaginoides","Schrankogel",4403150,2659650,1
"19312","Selaginella.selaginoides","Schrankogel",4403350,2658750,1
"19313","Selaginella.selaginoides","Schrankogel",4403150,2659750,1
"19314","Selaginella.selaginoides","Schrankogel",4403250,2658650,1
"19315","Selaginella.selaginoides","Schrankogel",4403450,2658250,1
"19316","Selaginella.selaginoides","Schrankogel",4403250,2658450,1
"19317","Selaginella.selaginoides","Schrankogel",4403250,2658850,1
"19318","Selaginella.selaginoides","Schrankogel",4402950,2659450,1
"19319","Selaginella.selaginoides","Schrankogel",4403050,2659150,1
"19320","Selaginella.selaginoides","Schrankogel",4403150,2658350,1
"19321","Selaginella.selaginoides","Schrankogel",4403450,2659750,1
"19322","Selaginella.selaginoides","Schrankogel",4403350,2658650,1
"19323","Selaginella.selaginoides","Schrankogel",4402950,2659950,1
"19324","Selaginella.selaginoides","Schrankogel",4403650,2658650,1
"19325","Selaginella.selaginoides","Schrankogel",4402850,2659350,1
"19326","Selaginella.selaginoides","Schrankogel",4403250,2658550,1
"19327","Selaginella.selaginoides","Schrankogel",4403450,2658150,1
"19328","Selaginella.selaginoides","Schrankogel",4402850,2659650,1
"19329","Selaginella.selaginoides","Schrankogel",4402950,2659750,1
"19330","Selaginella.selaginoides","Schrankogel",4403350,2657750,1
"19331","Selaginella.selaginoides","Schrankogel",4403350,2658850,1
"19332","Selaginella.selaginoides","Schrankogel",4402850,2659250,1
"19333","Thymus.praecox.subsp..polytrichus","Alps",4384950,2507850,1
"19334","Thymus.praecox.subsp..polytrichus","Alps",4279850,2527450,1
"19335","Thymus.praecox.subsp..polytrichus","Alps",4460950,2530250,1
"19336","Thymus.praecox.subsp..polytrichus","Alps",4304650,2537150,1
"19337","Thymus.praecox.subsp..polytrichus","Alps",4326950,2545250,1
"19338","Thymus.praecox.subsp..polytrichus","Alps",4148650,2547350,1
"19339","Thymus.praecox.subsp..polytrichus","Alps",4335550,2548150,1
"19340","Thymus.praecox.subsp..polytrichus","Alps",4297450,2548250,1
"19341","Thymus.praecox.subsp..polytrichus","Alps",4270450,2548850,1
"19342","Thymus.praecox.subsp..polytrichus","Alps",4326850,2551450,1
"19343","Thymus.praecox.subsp..polytrichus","Alps",4478650,2598650,1
"19344","Thymus.praecox.subsp..polytrichus","Alps",4624550,2607450,1
"19345","Thymus.praecox.subsp..polytrichus","Alps",4624550,2607650,1
"19346","Thymus.praecox.subsp..polytrichus","Alps",4602550,2616850,1
"19347","Thymus.praecox.subsp..polytrichus","Alps",4306450,2633250,1
"19348","Thymus.praecox.subsp..polytrichus","Alps",4445650,2638450,1
"19349","Thymus.praecox.subsp..polytrichus","Alps",4444150,2638750,1
"19350","Thymus.praecox.subsp..polytrichus","Alps",4444050,2639050,1
"19351","Thymus.praecox.subsp..polytrichus","Alps",4446050,2641850,1
"19352","Thymus.praecox.subsp..polytrichus","Alps",4445250,2642050,1
"19353","Thymus.praecox.subsp..polytrichus","Alps",4444550,2642250,1
"19354","Thymus.praecox.subsp..polytrichus","Alps",4445050,2642450,1
"19355","Thymus.praecox.subsp..polytrichus","Alps",4444250,2642550,1
"19356","Thymus.praecox.subsp..polytrichus","Alps",4444350,2642550,1
"19357","Thymus.praecox.subsp..polytrichus","Alps",4444950,2642650,1
"19358","Thymus.praecox.subsp..polytrichus","Alps",4444950,2642850,1
"19359","Thymus.praecox.subsp..polytrichus","Alps",4443250,2642950,1
"19360","Thymus.praecox.subsp..polytrichus","Alps",4444950,2642950,1
"19361","Thymus.praecox.subsp..polytrichus","Alps",4444750,2643750,1
"19362","Thymus.praecox.subsp..polytrichus","Alps",4444650,2643850,1
"19363","Thymus.praecox.subsp..polytrichus","Alps",4444550,2645650,1
"19364","Thymus.praecox.subsp..polytrichus","Alps",4499350,2646850,1
"19365","Thymus.praecox.subsp..polytrichus","Alps",4575650,2647550,1
"19366","Thymus.praecox.subsp..polytrichus","Alps",4576450,2647650,1
"19367","Thymus.praecox.subsp..polytrichus","Alps",4490950,2647750,1
"19368","Thymus.praecox.subsp..polytrichus","Alps",4574850,2648650,1
"19369","Thymus.praecox.subsp..polytrichus","Alps",4611450,2649250,1
"19370","Thymus.praecox.subsp..polytrichus","Alps",4522950,2649850,1
"19371","Thymus.praecox.subsp..polytrichus","Alps",4539650,2650550,1
"19372","Thymus.praecox.subsp..polytrichus","Alps",4577050,2650950,1
"19373","Thymus.praecox.subsp..polytrichus","Alps",4489350,2651050,1
"19374","Thymus.praecox.subsp..polytrichus","Alps",4577850,2651050,1
"19375","Thymus.praecox.subsp..polytrichus","Alps",4487850,2652050,1
"19376","Thymus.praecox.subsp..polytrichus","Alps",4487050,2653150,1
"19377","Thymus.praecox.subsp..polytrichus","Alps",4607450,2653550,1
"19378","Thymus.praecox.subsp..polytrichus","Alps",4485450,2654250,1
"19379","Thymus.praecox.subsp..polytrichus","Alps",4486250,2654250,1
"19380","Thymus.praecox.subsp..polytrichus","Alps",4485450,2655350,1
"19381","Thymus.praecox.subsp..polytrichus","Alps",4486150,2655350,1
"19382","Thymus.praecox.subsp..polytrichus","Alps",4452650,2655550,1
"19383","Thymus.praecox.subsp..polytrichus","Alps",4530350,2655750,1
"19384","Thymus.praecox.subsp..polytrichus","Alps",4320950,2655850,1
"19385","Thymus.praecox.subsp..polytrichus","Alps",4484650,2656450,1
"19386","Thymus.praecox.subsp..polytrichus","Alps",4500650,2656950,1
"19387","Thymus.praecox.subsp..polytrichus","Alps",4505950,2657050,1
"19388","Thymus.praecox.subsp..polytrichus","Alps",4564550,2657050,1
"19389","Thymus.praecox.subsp..polytrichus","Alps",4565350,2657150,1
"19390","Thymus.praecox.subsp..polytrichus","Alps",4566150,2657150,1
"19391","Thymus.praecox.subsp..polytrichus","Alps",4496050,2657850,1
"19392","Thymus.praecox.subsp..polytrichus","Alps",4560750,2658050,1
"19393","Thymus.praecox.subsp..polytrichus","Alps",4566850,2658250,1
"19394","Thymus.praecox.subsp..polytrichus","Alps",4567550,2658350,1
"19395","Thymus.praecox.subsp..polytrichus","Alps",4568350,2658350,1
"19396","Thymus.praecox.subsp..polytrichus","Alps",4491450,2658850,1
"19397","Thymus.praecox.subsp..polytrichus","Alps",4494450,2658950,1
"19398","Thymus.praecox.subsp..polytrichus","Alps",4526450,2658950,1
"19399","Thymus.praecox.subsp..polytrichus","Alps",4556850,2658950,1
"19400","Thymus.praecox.subsp..polytrichus","Alps",4497550,2659050,1
"19401","Thymus.praecox.subsp..polytrichus","Alps",4557650,2659050,1
"19402","Thymus.praecox.subsp..polytrichus","Alps",4204650,2659150,1
"19403","Thymus.praecox.subsp..polytrichus","Alps",4532550,2659150,1
"19404","Thymus.praecox.subsp..polytrichus","Alps",4559950,2659150,1
"19405","Thymus.praecox.subsp..polytrichus","Alps",4525650,2659950,1
"19406","Thymus.praecox.subsp..polytrichus","Alps",4513050,2660050,1
"19407","Thymus.praecox.subsp..polytrichus","Alps",4526350,2660050,1
"19408","Thymus.praecox.subsp..polytrichus","Alps",4531750,2660250,1
"19409","Thymus.praecox.subsp..polytrichus","Alps",4532450,2660250,1
"19410","Thymus.praecox.subsp..polytrichus","Alps",4489850,2661050,1
"19411","Thymus.praecox.subsp..polytrichus","Alps",4301950,2661150,1
"19412","Thymus.praecox.subsp..polytrichus","Alps",4607850,2661350,1
"19413","Thymus.praecox.subsp..polytrichus","Alps",4567450,2661650,1
"19414","Thymus.praecox.subsp..polytrichus","Alps",4520250,2662050,1
"19415","Thymus.praecox.subsp..polytrichus","Alps",4568150,2662850,1
"19416","Thymus.praecox.subsp..polytrichus","Racherin",4533950,2664350,1
"19417","Thymus.praecox.subsp..polytrichus","Racherin",4534050,2664350,1
"19418","Thymus.praecox.subsp..polytrichus","Racherin",4533950,2664450,1
"19419","Thymus.praecox.subsp..polytrichus","Racherin",4534050,2664450,1
"19420","Thymus.praecox.subsp..polytrichus","Racherin",4533850,2664550,1
"19421","Thymus.praecox.subsp..polytrichus","Racherin",4533950,2664550,1
"19422","Thymus.praecox.subsp..polytrichus","Racherin",4534050,2664550,1
"19423","Thymus.praecox.subsp..polytrichus","Racherin",4534150,2664550,1
"19424","Thymus.praecox.subsp..polytrichus","Racherin",4533650,2664650,1
"19425","Thymus.praecox.subsp..polytrichus","Racherin",4533750,2664650,1
"19426","Thymus.praecox.subsp..polytrichus","Racherin",4533850,2664650,1
"19427","Thymus.praecox.subsp..polytrichus","Racherin",4534050,2664650,1
"19428","Thymus.praecox.subsp..polytrichus","Racherin",4534150,2664650,1
"19429","Thymus.praecox.subsp..polytrichus","Racherin",4533450,2664750,1
"19430","Thymus.praecox.subsp..polytrichus","Racherin",4533550,2664750,1
"19431","Thymus.praecox.subsp..polytrichus","Racherin",4533650,2664750,1
"19432","Thymus.praecox.subsp..polytrichus","Racherin",4533750,2664750,1
"19433","Thymus.praecox.subsp..polytrichus","Racherin",4533850,2664750,1
"19434","Thymus.praecox.subsp..polytrichus","Racherin",4533950,2664750,1
"19435","Thymus.praecox.subsp..polytrichus","Racherin",4534150,2664750,1
"19436","Thymus.praecox.subsp..polytrichus","Alps",4535350,2664750,1
"19437","Thymus.praecox.subsp..polytrichus","Racherin",4533250,2664850,1
"19438","Thymus.praecox.subsp..polytrichus","Racherin",4533350,2664850,1
"19439","Thymus.praecox.subsp..polytrichus","Racherin",4533550,2664850,1
"19440","Thymus.praecox.subsp..polytrichus","Racherin",4533650,2664850,1
"19441","Thymus.praecox.subsp..polytrichus","Alps",4536150,2664850,1
"19442","Thymus.praecox.subsp..polytrichus","Racherin",4533050,2664950,1
"19443","Thymus.praecox.subsp..polytrichus","Racherin",4533250,2664950,1
"19444","Thymus.praecox.subsp..polytrichus","Racherin",4533350,2664950,1
"19445","Thymus.praecox.subsp..polytrichus","Racherin",4533450,2664950,1
"19446","Thymus.praecox.subsp..polytrichus","Racherin",4533550,2664950,1
"19447","Thymus.praecox.subsp..polytrichus","Racherin",4533050,2665050,1
"19448","Thymus.praecox.subsp..polytrichus","Racherin",4533150,2665050,1
"19449","Thymus.praecox.subsp..polytrichus","Racherin",4533250,2665050,1
"19450","Thymus.praecox.subsp..polytrichus","Racherin",4533350,2665050,1
"19451","Thymus.praecox.subsp..polytrichus","Racherin",4533050,2665150,1
"19452","Thymus.praecox.subsp..polytrichus","Racherin",4533150,2665150,1
"19453","Thymus.praecox.subsp..polytrichus","Racherin",4533450,2665150,1
"19454","Thymus.praecox.subsp..polytrichus","Racherin",4533550,2665250,1
"19455","Thymus.praecox.subsp..polytrichus","Racherin",4534150,2665250,1
"19456","Thymus.praecox.subsp..polytrichus","Alps",4520150,2665350,1
"19457","Thymus.praecox.subsp..polytrichus","Racherin",4533250,2665350,1
"19458","Thymus.praecox.subsp..polytrichus","Alps",4603050,2665550,1
"19459","Thymus.praecox.subsp..polytrichus","Racherin",4531550,2665750,1
"19460","Thymus.praecox.subsp..polytrichus","Alps",4595450,2666250,1
"19461","Thymus.praecox.subsp..polytrichus","Alps",4548250,2666450,1
"19462","Thymus.praecox.subsp..polytrichus","Alps",4590850,2667150,1
"19463","Thymus.praecox.subsp..polytrichus","Alps",4591550,2667250,1
"19464","Thymus.praecox.subsp..polytrichus","Alps",4595350,2667350,1
"19465","Thymus.praecox.subsp..polytrichus","Alps",4529150,2667850,1
"19466","Thymus.praecox.subsp..polytrichus","Alps",4582450,2667850,1
"19467","Thymus.praecox.subsp..polytrichus","Alps",4535950,2668150,1
"19468","Thymus.praecox.subsp..polytrichus","Alps",4593750,2669550,1
"19469","Thymus.praecox.subsp..polytrichus","Alps",4495650,2670050,1
"19470","Thymus.praecox.subsp..polytrichus","Alps",4505550,2670450,1
"19471","Thymus.praecox.subsp..polytrichus","Alps",4507050,2670450,1
"19472","Thymus.praecox.subsp..polytrichus","Alps",4507750,2670450,1
"19473","Thymus.praecox.subsp..polytrichus","Alps",4590650,2670550,1
"19474","Thymus.praecox.subsp..polytrichus","Alps",4556450,2671150,1
"19475","Thymus.praecox.subsp..polytrichus","Alps",4579950,2671150,1
"19476","Thymus.praecox.subsp..polytrichus","Alps",4539650,2671650,1
"19477","Thymus.praecox.subsp..polytrichus","Alps",4689550,2671650,1
"19478","Thymus.praecox.subsp..polytrichus","Alps",4690250,2671750,1
"19479","Thymus.praecox.subsp..polytrichus","Alps",4580650,2672250,1
"19480","Thymus.praecox.subsp..polytrichus","Alps",4581450,2672250,1
"19481","Thymus.praecox.subsp..polytrichus","Alps",4532750,2672450,1
"19482","Thymus.praecox.subsp..polytrichus","Alps",4584450,2672450,1
"19483","Thymus.praecox.subsp..polytrichus","Alps",4534350,2672550,1
"19484","Thymus.praecox.subsp..polytrichus","Alps",4547250,2673050,1
"19485","Thymus.praecox.subsp..polytrichus","Alps",4536450,2673350,1
"19486","Thymus.praecox.subsp..polytrichus","Alps",4554050,2673350,1
"19487","Thymus.praecox.subsp..polytrichus","Alps",4581350,2673450,1
"19488","Thymus.praecox.subsp..polytrichus","Alps",4583650,2673550,1
"19489","Thymus.praecox.subsp..polytrichus","Alps",4539550,2673850,1
"19490","Thymus.praecox.subsp..polytrichus","Alps",4597350,2674150,1
"19491","Thymus.praecox.subsp..polytrichus","Alps",4693950,2674150,1
"19492","Thymus.praecox.subsp..polytrichus","Alps",4551750,2674350,1
"19493","Thymus.praecox.subsp..polytrichus","Alps",4579050,2674450,1
"19494","Thymus.praecox.subsp..polytrichus","Alps",4534250,2674750,1
"19495","Thymus.praecox.subsp..polytrichus","Alps",4540250,2674950,1
"19496","Thymus.praecox.subsp..polytrichus","Alps",4513750,2675150,1
"19497","Thymus.praecox.subsp..polytrichus","Alps",4572950,2675250,1
"19498","Thymus.praecox.subsp..polytrichus","Alps",4575950,2675350,1
"19499","Thymus.praecox.subsp..polytrichus","Alps",4694650,2675350,1
"19500","Thymus.praecox.subsp..polytrichus","Alps",4553150,2675550,1
"19501","Thymus.praecox.subsp..polytrichus","Alps",4505350,2675950,1
"19502","Thymus.praecox.subsp..polytrichus","Alps",4513650,2676250,1
"19503","Thymus.praecox.subsp..polytrichus","Alps",4570650,2676250,1
"19504","Thymus.praecox.subsp..polytrichus","Alps",4577450,2676550,1
"19505","Thymus.praecox.subsp..polytrichus","Alps",4526550,2676650,1
"19506","Thymus.praecox.subsp..polytrichus","Alps",4496250,2676750,1
"19507","Thymus.praecox.subsp..polytrichus","Alps",4527350,2676750,1
"19508","Thymus.praecox.subsp..polytrichus","Alps",4528050,2676750,1
"19509","Thymus.praecox.subsp..polytrichus","Alps",4534150,2676950,1
"19510","Thymus.praecox.subsp..polytrichus","Alps",4570250,2677050,1
"19511","Thymus.praecox.subsp..polytrichus","Alps",4520450,2677550,1
"19512","Thymus.praecox.subsp..polytrichus","Alps",4578750,2677650,1
"19513","Thymus.praecox.subsp..polytrichus","Alps",4528050,2677850,1
"19514","Thymus.praecox.subsp..polytrichus","Alps",4586450,2678050,1
"19515","Thymus.praecox.subsp..polytrichus","Alps",4505250,2678150,1
"19516","Thymus.praecox.subsp..polytrichus","Alps",4534850,2678150,1
"19517","Thymus.praecox.subsp..polytrichus","Alps",4587250,2678150,1
"19518","Thymus.praecox.subsp..polytrichus","Alps",4508250,2678250,1
"19519","Thymus.praecox.subsp..polytrichus","Alps",4494650,2678950,1
"19520","Thymus.praecox.subsp..polytrichus","Alps",4527250,2678950,1
"19521","Thymus.praecox.subsp..polytrichus","Alps",4566250,2679150,1
"19522","Thymus.praecox.subsp..polytrichus","Alps",4565950,2679350,1
"19523","Thymus.praecox.subsp..polytrichus","Alps",4594050,2679550,1
"19524","Thymus.praecox.subsp..polytrichus","Alps",4572750,2679650,1
